Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,6.0,11.0,True
3,10.0,11.0,9.0,True
4,1.0,3.0,14.0,True
5,8.0,13.0,14.0,True
6,6.0,1.0,4.0,True
7,15.0,13.0,14.0,True
8,13.0,6.0,4.0,True
9,10.0,14.0,15.0,True
10,9.0,12.0,14.0,True
11,12.0,13.0,3.0,True
12,6.0,7.0,3.0,True
