day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,46.397099999799764
2,10,4,40.0,24.29903736199202
3,10,3,30.0,43.59790962216598
4,10,3,30.0,147.82913266237907
5,11,3,27.27272727272727,112.09597692198315
6,11,3,27.27272727272727,93.9495796342217
7,11,4,36.36363636363637,39.66675603211746
8,11,3,27.27272727272727,72.52940366398188
9,11,4,36.36363636363637,175.7594733476747
10,11,4,36.36363636363637,160.23096179753844
11,11,4,36.36363636363637,88.41321073353988
12,11,4,36.36363636363637,58.26622134841323
13,11,5,45.45454545454545,59.180946141404846
14,11,7,63.63636363636363,60.409884418373736
15,11,3,27.27272727272727,21.44607228379869
