day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,294.9911012004577
2,10,2,20.0,130.28808677207894
3,10,4,40.0,59.87559604067693
4,10,2,20.0,99.41244193379526
5,11,1,9.090909090909092,2.8760161059626865
6,11,3,27.27272727272727,205.42191427417967
7,11,7,63.63636363636363,69.21793106471345
8,11,5,45.45454545454545,161.79490712360223
9,11,6,54.54545454545454,120.12578040078728
10,11,2,18.181818181818183,51.49434738601629
11,11,3,27.27272727272727,24.127030271569804
12,11,1,9.090909090909092,327.77226573219906
13,11,4,36.36363636363637,131.9648811080804
14,11,3,27.27272727272727,248.0822998485083
15,11,2,18.181818181818183,272.3352439232071
