phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,12,0.22384997310015145,0.7373764092266208,طبيعي,High
future_forecast,2,13,0.2197040954491021,0.7313920121465035,طبيعي,Medium
future_forecast,3,14,0.2543113674337272,1.5585574593023497,طبيعي,Medium
future_forecast,4,15,0.21806938940206605,1.0356701212477297,طبيعي,Medium
future_forecast,5,1,0.23308370192398267,1.1846333657692443,طبيعي,Medium
future_forecast,6,2,0.21669275960085174,0.9518897195293446,طبيعي,Low
future_forecast,7,3,0.2314249100160999,0.9263100808468095,طبيعي,Low
future_forecast,8,4,0.24849686857121464,1.0028175453936548,طبيعي,Low
future_forecast,9,5,0.26660523569246813,1.2872843597105759,طبيعي,Low
future_forecast,10,6,0.2713747600239928,1.0244599798811949,طبيعي,Low
