phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.15709278165530435,1.2395698131207282,طبيعي,High
future_forecast,2,10,0.241963920740918,0.7603092752839502,طبيعي,Medium
future_forecast,3,11,0.20588763367040946,0.8629955975844023,طبيعي,Medium
future_forecast,4,12,0.20786218908273504,1.0276936537162173,طبيعي,Medium
future_forecast,5,13,0.24882372690940935,1.2720066572397764,طبيعي,Medium
future_forecast,6,14,0.1612075245488345,1.5497879940029209,طبيعي,Low
future_forecast,7,15,0.13638869617944524,0.8206042632923798,طبيعي,Low
future_forecast,8,1,0.18025906952530554,1.0358274582016955,طبيعي,Low
future_forecast,9,2,0.15214853435954748,0.8087926737188401,طبيعي,Low
future_forecast,10,3,0.12598107830866428,0.9522493999178695,طبيعي,Low
