Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,13.0,12.0,True
3,9.0,7.0,11.0,True
4,6.0,3.0,7.0,True
5,6.0,7.0,5.0,True
6,2.0,4.0,13.0,True
7,5.0,9.0,7.0,True
8,6.0,7.0,8.0,True
9,13.0,7.0,10.0,True
10,10.0,1.0,2.0,True
11,14.0,6.0,11.0,True
12,4.0,1.0,13.0,True
13,3.0,2.0,1.0,True
