phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.1646145605163529,0.5203420347919567,طبيعي,High
future_forecast,2,10,0.13634622845001984,0.4153007687545402,طبيعي,Medium
future_forecast,3,11,0.1358866793797821,0.6044071997606089,طبيعي,Medium
future_forecast,4,12,0.1078954674514225,0.2069816874482167,طبيعي,Medium
future_forecast,5,13,0.1083276813532001,0.4240483166110852,طبيعي,Medium
future_forecast,6,14,0.08720604740903078,0.8384312088349865,طبيعي,Low
future_forecast,7,15,0.0512223928364325,2.041861233857211,طبيعي,Low
future_forecast,8,1,0.08961123731012453,0.6705032757400511,طبيعي,Low
future_forecast,9,2,0.10135078046017035,0.41834577677377927,طبيعي,Low
future_forecast,10,3,0.06820537504565719,1.478635312449852,طبيعي,Low
