day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,100.05053675774316
2,10,4,40.0,239.14730236329797
3,10,3,30.0,220.9673479038299
4,10,5,50.0,106.81532936896171
5,11,7,63.63636363636363,179.73710961961734
6,11,5,45.45454545454545,185.49925115491865
7,11,3,27.27272727272727,165.0678857340212
8,11,3,27.27272727272727,48.94030965774379
9,11,4,36.36363636363637,159.86658851431397
10,11,3,27.27272727272727,296.5014158190835
11,11,4,36.36363636363637,161.2853261387682
12,11,4,36.36363636363637,253.19278456859826
13,11,1,9.090909090909092,15.610244670196028
14,11,2,18.181818181818183,267.2846167866334
15,11,2,18.181818181818183,39.58248916829206
