DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9178167445599434,0.8226636214732276,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,1.04492626969437,0.5338997603386616,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
3,11,0.804091997771838,0.3631024560345562,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
4,11,1.3027269605589766,1.0090527087622323,4,30.76923076923077,3,23.076923076923077,3,23.076923076923077
5,12,1.229526012872036,0.7463971808558096,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
6,12,0.8744872793322177,0.9598666924643315,3,23.076923076923077,2,15.384615384615385,0,0.0
7,12,1.192101551638853,0.7707276631721633,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
8,11,1.1092647560436861,0.7760071135955575,4,33.33333333333333,2,16.666666666666664,1,8.333333333333332
9,11,2.553806250284735,1.3659217877094971,6,50.0,5,41.66666666666667,4,33.33333333333333
10,11,0.7174507495780141,0.5268763405971199,3,25.0,2,16.666666666666664,0,0.0
11,11,1.006339231367379,0.640446382738006,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
12,11,0.9843451000297043,0.714523670715892,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
13,11,0.7805304361632465,0.6869646924549001,1,8.333333333333332,1,8.333333333333332,0,0.0
14,11,0.6852898290966543,0.4821043040782776,2,16.666666666666664,1,8.333333333333332,0,0.0
15,11,0.9546136232198354,0.9415747710152924,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
