Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,8.0,9.0,True
3,14.0,2.0,6.0,True
4,2.0,3.0,1.0,True
5,1.0,6.0,11.0,True
6,7.0,5.0,9.0,True
7,12.0,3.0,15.0,True
8,3.0,14.0,15.0,True
9,1.0,14.0,15.0,True
10,12.0,3.0,4.0,True
11,6.0,4.0,14.0,True
12,15.0,1.0,14.0,True
13,3.0,2.0,5.0,True
