Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,9.0,11.0,True
3,11.0,10.0,3.0,True
4,2.0,10.0,3.0,True
5,13.0,1.0,8.0,True
6,6.0,2.0,8.0,True
7,8.0,6.0,9.0,True
8,11.0,3.0,9.0,True
9,7.0,12.0,10.0,True
10,15.0,4.0,1.0,True
11,9.0,12.0,1.0,True
12,10.0,9.0,2.0,True
