Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,8.0,5.0,True
3,5.0,6.0,15.0,True
4,13.0,11.0,9.0,True
5,1.0,13.0,3.0,True
6,3.0,7.0,14.0,True
7,1.0,2.0,13.0,True
8,1.0,8.0,5.0,True
9,10.0,3.0,2.0,True
10,13.0,1.0,5.0,True
11,12.0,1.0,3.0,True
12,1.0,2.0,3.0,True
13,2.0,8.0,3.0,True
