Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,14.0,7.0,True
3,1.0,11.0,4.0,True
4,13.0,2.0,3.0,True
5,12.0,10.0,8.0,True
6,8.0,12.0,7.0,True
7,,,,False
