Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,5.0,10.0,True
3,10.0,1.0,4.0,True
4,8.0,5.0,6.0,True
5,2.0,3.0,13.0,True
6,3.0,7.0,9.0,True
7,14.0,13.0,3.0,True
8,7.0,6.0,11.0,True
9,12.0,13.0,8.0,True
10,7.0,12.0,8.0,True
11,12.0,1.0,2.0,True
12,3.0,6.0,2.0,True
13,4.0,2.0,3.0,True
