day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,522.3010940756224
2,10,3,30.0,463.1230619012543
3,10,3,30.0,192.64248868041727
4,10,3,30.0,58.34513692896926
5,11,3,27.27272727272727,498.39632704584847
6,11,2,18.181818181818183,24.385005409732653
7,11,3,27.27272727272727,118.56097577921257
8,11,4,36.36363636363637,133.28149924764753
9,11,3,27.27272727272727,225.51794370694734
10,11,3,27.27272727272727,123.15847245663957
11,11,2,18.181818181818183,25.12656034159927
12,11,5,45.45454545454545,279.49365733359593
13,11,3,27.27272727272727,135.17800413401795
14,11,1,9.090909090909092,211.76291690602505
15,11,5,45.45454545454545,121.27202327682339
