day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,338.39325279145305
2,10,3,30.0,297.08826481076136
3,10,4,40.0,95.53630654518082
4,10,5,50.0,112.53613563343643
5,11,2,18.181818181818183,556.9198789762096
6,11,2,18.181818181818183,92.87385431044646
7,11,5,45.45454545454545,188.320854411386
8,11,5,45.45454545454545,153.3826943570234
9,11,4,36.36363636363637,139.64981490813227
10,11,4,36.36363636363637,465.88871945423847
11,11,2,18.181818181818183,155.56843082060246
12,11,1,9.090909090909092,17.62739252779093
13,11,4,36.36363636363637,50.875012283888516
14,11,3,27.27272727272727,72.56176493796954
15,11,5,45.45454545454545,52.32763487050685
