Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,8.0,6.0,True
3,5.0,8.0,11.0,True
4,12.0,10.0,14.0,True
5,9.0,4.0,1.0,True
6,9.0,8.0,10.0,True
7,1.0,6.0,15.0,True
8,2.0,3.0,8.0,True
9,8.0,14.0,10.0,True
10,4.0,7.0,3.0,True
11,11.0,10.0,12.0,True
12,3.0,2.0,11.0,True
