Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,10.0,6.0,True
3,15.0,1.0,2.0,True
4,11.0,5.0,7.0,True
5,13.0,8.0,9.0,True
6,3.0,2.0,4.0,True
7,1.0,3.0,10.0,True
8,10.0,9.0,7.0,True
9,8.0,12.0,7.0,True
10,1.0,2.0,4.0,True
11,4.0,5.0,6.0,True
12,3.0,4.0,11.0,True
