phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.23219188482793723,1.3688120344875367,طبيعي,High
future_forecast,2,11,0.294522725692201,0.5768325202076489,طبيعي,Medium
future_forecast,3,12,0.2876580985226644,0.7437862638435226,طبيعي,Medium
future_forecast,4,13,0.2826783798173006,0.644788101970883,طبيعي,Medium
future_forecast,5,14,0.21466047110964387,0.8598031674138535,طبيعي,Medium
future_forecast,6,15,0.2741954423399535,1.0468168175810348,طبيعي,Low
future_forecast,7,1,0.1904454077268499,1.6340440941685956,طبيعي,Low
future_forecast,8,2,0.24742388237293217,1.0747389622095123,طبيعي,Low
future_forecast,9,3,0.22245606424822165,1.2105339144553993,طبيعي,Low
future_forecast,10,4,0.22834590423889234,1.2190416015295478,طبيعي,Low
