day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,124.44023688543773
2,10,7,70.0,148.51336077937412
3,10,5,50.0,56.21487306326829
4,10,3,30.0,57.113978366956665
5,11,3,27.27272727272727,27.903820333210092
6,11,4,36.36363636363637,7.771416973792639
7,11,3,27.27272727272727,113.8684110286094
8,11,5,45.45454545454545,48.53583661485028
9,11,5,45.45454545454545,357.4581388557996
10,11,3,27.27272727272727,141.95006842073215
11,11,3,27.27272727272727,27.694981482710403
12,11,2,18.181818181818183,122.7223961966228
13,11,3,27.27272727272727,42.08070217913641
14,11,3,27.27272727272727,185.24154317784988
15,11,6,54.54545454545454,83.96004938052724
