day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,92.27058591572381
2,10,2,20.0,39.39366667804002
3,10,7,70.0,121.2853729616767
4,10,2,20.0,46.11334293158919
5,11,2,18.181818181818183,17.094728147515724
6,11,2,18.181818181818183,22.872676988098092
7,11,3,27.27272727272727,157.27692775892788
8,11,1,9.090909090909092,64.78358873671328
9,11,4,36.36363636363637,50.198952153857945
10,11,4,36.36363636363637,308.4089144779045
11,11,3,27.27272727272727,373.1257409912851
12,11,5,45.45454545454545,69.53520382761539
13,11,4,36.36363636363637,65.5822747629928
14,11,5,45.45454545454545,140.07063116472366
15,11,2,18.181818181818183,257.6310059470341
