day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,41.123188405797094
2,10,3,30.0,50.202521489105294
3,10,0,0.0,0.0
4,10,6,60.0,73.66376739643282
5,11,4,36.36363636363637,153.73191458141082
6,11,0,0.0,0.0
7,11,4,36.36363636363637,434.09449119626083
8,11,3,27.27272727272727,215.79818377602194
9,11,2,18.181818181818183,390.7071820187497
10,11,4,36.36363636363637,182.69593581711243
11,11,2,18.181818181818183,363.13640006015373
12,11,4,36.36363636363637,558.6132769824128
13,11,2,18.181818181818183,613.3948514375794
14,11,3,27.27272727272727,307.8748569152489
15,11,3,27.27272727272727,64.90716999404793
