Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,12.0,10.0,True
3,15.0,3.0,14.0,True
4,8.0,7.0,10.0,True
5,13.0,3.0,8.0,True
6,3.0,4.0,6.0,True
7,4.0,3.0,14.0,True
8,14.0,1.0,10.0,True
9,3.0,4.0,8.0,True
10,10.0,15.0,3.0,True
11,1.0,8.0,2.0,True
12,6.0,2.0,13.0,True
13,,,,False
