day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,58.00125210084732
2,10,4,40.0,85.00320526867205
3,10,5,50.0,100.65585560135261
4,10,5,50.0,59.411962475550276
5,11,5,45.45454545454545,38.0165702147234
6,11,7,63.63636363636363,49.66405354404884
7,11,2,18.181818181818183,84.56751830140847
8,11,3,27.27272727272727,53.40554963755782
9,11,3,27.27272727272727,45.75299856968487
10,11,2,18.181818181818183,281.7264348860159
11,11,4,36.36363636363637,40.72695044278288
12,11,4,36.36363636363637,52.08285247818903
13,11,5,45.45454545454545,44.40204612040707
14,11,4,36.36363636363637,145.74766700797963
15,11,4,36.36363636363637,49.58827863679177
