phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.06442777806879801,0.8659441564316727,طبيعي,High
future_forecast,2,10,0.013282150792307173,0.6880969571803862,طبيعي,Medium
future_forecast,3,11,0.0509974799501059,0.8189532468538705,طبيعي,Medium
future_forecast,4,12,0.06652080930698202,0.9477326104509296,طبيعي,Medium
future_forecast,5,13,0.16574391113112172,1.246256836533526,طبيعي,Medium
future_forecast,6,14,0.22637188585367035,1.6522805815755754,طبيعي,Low
future_forecast,7,15,0.050937998422428306,0.8498491920558581,طبيعي,Low
future_forecast,8,1,0.19614493067821223,1.0192811868837224,طبيعي,Low
future_forecast,9,2,0.23454836232809723,1.0400539436922427,طبيعي,Low
future_forecast,10,3,0.2503390088849761,0.9238380059464845,طبيعي,Low
