day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,73.76916316496452
2,10,4,40.0,228.6484664176435
3,10,4,40.0,106.48728932711256
4,10,0,0.0,0.0
5,11,3,27.27272727272727,62.838691903521216
6,11,2,18.181818181818183,41.134251927030846
7,11,3,27.27272727272727,445.72645101596487
8,11,6,54.54545454545454,108.7579194147577
9,11,2,18.181818181818183,52.85556519817987
10,11,4,36.36363636363637,63.54393257330919
11,11,1,9.090909090909092,32.41203044295218
12,11,2,18.181818181818183,149.66985040385197
13,11,4,36.36363636363637,162.41814428784136
14,11,4,36.36363636363637,217.99902034103695
15,11,4,36.36363636363637,202.49540638632106
