phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.1322241354025434,0.741261863014572,طبيعي,High
future_forecast,2,10,0.09954374584937455,1.7195759510660005,طبيعي,Medium
future_forecast,3,11,0.11112913668990461,1.5226065181630377,طبيعي,Medium
future_forecast,4,12,0.13480915232863563,0.9671477416101641,طبيعي,Medium
future_forecast,5,13,0.140672774019976,0.8456848562014255,طبيعي,Medium
future_forecast,6,14,0.10720704466916878,1.337214787976232,طبيعي,Low
future_forecast,7,15,0.11068146125791474,0.9987996412613203,طبيعي,Low
future_forecast,8,1,0.08587500581377328,1.026807518270556,طبيعي,Low
future_forecast,9,2,0.08699302028381416,0.5967590943041631,طبيعي,Low
future_forecast,10,3,0.0524567698086491,1.459133953602468,طبيعي,Low
