DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9141260383775119,0.752571992852162,3,23.076923076923077,1,7.6923076923076925,0,0.0
2,11,1.3825080292370175,1.0313495359006006,4,30.76923076923077,4,30.76923076923077,3,23.076923076923077
3,11,1.2234878301638583,1.0642079113937357,3,23.076923076923077,2,15.384615384615385,2,15.384615384615385
4,11,0.9545626345594708,0.685431704849767,3,23.076923076923077,2,15.384615384615385,0,0.0
5,12,0.7262164813790678,0.5349429072597109,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
6,12,1.204655499708173,0.8769609551673268,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
7,12,0.9300642557980656,0.855487544456111,2,15.384615384615385,2,15.384615384615385,0,0.0
8,11,0.9191853660063579,0.6724182988510746,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
9,11,1.19694337495077,0.8488691923939697,3,25.0,2,16.666666666666664,1,8.333333333333332
10,11,0.9036779000070538,0.43810497589266706,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
11,11,0.8778261892330583,0.8655065468865042,2,16.666666666666664,1,8.333333333333332,0,0.0
12,11,1.152985018964611,0.8779209233175217,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
13,11,1.6145804342958818,1.1762655537994826,4,33.33333333333333,3,25.0,3,25.0
14,11,0.8259325485750822,0.8325021065075452,1,8.333333333333332,1,8.333333333333332,0,0.0
15,11,1.0269437766235145,0.7770666251426505,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
