day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,33.27803079744949
2,10,2,20.0,76.1583168279027
3,10,2,20.0,1.7799705893115192
4,10,1,10.0,14.01150193738725
5,11,1,9.090909090909092,263.3250827047683
6,11,2,18.181818181818183,72.44400035899321
7,11,5,45.45454545454545,65.48571688236395
8,11,5,45.45454545454545,150.11279520991687
9,11,2,18.181818181818183,93.80689229490639
10,11,2,18.181818181818183,59.07163334285275
11,11,5,45.45454545454545,174.7549075167289
12,11,5,45.45454545454545,233.6860219133379
13,11,3,27.27272727272727,50.174742285503974
14,11,3,27.27272727272727,86.95671231735321
15,11,2,18.181818181818183,31.07607114443074
