day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,120.43212341934652
2,10,3,30.0,47.465780574377995
3,10,2,20.0,47.124120679954764
4,10,4,40.0,50.01194268161939
5,11,3,27.27272727272727,94.21101673481854
6,11,2,18.181818181818183,72.49182761954066
7,11,5,45.45454545454545,51.33272296941325
8,11,5,45.45454545454545,74.14108170473769
9,11,3,27.27272727272727,53.28118339910335
10,11,3,27.27272727272727,50.230355698814996
11,11,4,36.36363636363637,27.18039816750197
12,11,5,45.45454545454545,315.9761201482228
13,11,6,54.54545454545454,91.36744414683206
14,11,6,54.54545454545454,123.44656266411157
15,11,3,27.27272727272727,73.22356458834236
