Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,12.0,9.0,True
3,9.0,8.0,3.0,True
4,14.0,8.0,11.0,True
5,2.0,1.0,6.0,True
6,14.0,12.0,13.0,True
7,6.0,4.0,9.0,True
8,14.0,3.0,11.0,True
9,8.0,1.0,2.0,True
10,3.0,11.0,1.0,True
11,9.0,1.0,3.0,True
12,6.0,2.0,3.0,True
13,1.0,2.0,3.0,True
