DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.019611419439273,0.7586112426362933,4,30.76923076923077,3,23.076923076923077,0,0.0
2,11,1.1179538579741601,0.9104144362592846,4,30.76923076923077,2,15.384615384615385,1,7.6923076923076925
3,11,1.2898865559921129,0.9291007529630887,4,30.76923076923077,4,30.76923076923077,1,7.6923076923076925
4,11,1.1518698621199883,1.1664894417831075,5,38.46153846153847,3,23.076923076923077,1,7.6923076923076925
5,12,0.9752732288278766,0.8963227532163052,3,23.076923076923077,1,7.6923076923076925,0,0.0
6,12,1.158299443161028,1.0497942386708354,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
7,12,0.8824650953848493,0.7613167467314523,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
8,11,0.8443896022817948,0.773928095292849,3,25.0,2,16.666666666666664,0,0.0
9,11,0.8563269616063063,0.8205981923591451,2,16.666666666666664,1,8.333333333333332,0,0.0
10,11,1.124154833686866,0.5457406604730994,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
11,11,0.9015140982570995,0.8276491818317604,3,25.0,1,8.333333333333332,0,0.0
12,11,0.9410439562192309,0.7249186903895969,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
13,11,1.007701062723198,0.9728747648300197,3,25.0,3,25.0,0,0.0
14,11,1.2678127591715,0.7722838118423041,3,25.0,3,25.0,2,16.666666666666664
15,11,0.9638752285198496,0.736891172922796,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
