day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,114.51185172701489
2,10,5,50.0,132.0195915036422
3,10,3,30.0,205.04394385180535
4,10,4,40.0,230.59630821706017
5,11,4,36.36363636363637,197.6062611056979
6,11,3,27.27272727272727,28.191848877283743
7,11,4,36.36363636363637,45.20601667661995
8,11,2,18.181818181818183,78.72447528214705
9,11,2,18.181818181818183,56.9050444020512
10,11,2,18.181818181818183,30.41311306714439
11,11,3,27.27272727272727,33.54398809321813
12,11,6,54.54545454545454,66.85529387591247
13,11,5,45.45454545454545,187.57209589839573
14,11,3,27.27272727272727,101.8896177968138
15,11,5,45.45454545454545,31.287957441885943
