DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.2212698468119583,0.8504616793634061,4,30.76923076923077,3,23.076923076923077,3,23.076923076923077
2,11,1.104518903569237,0.7889320148492,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
3,11,1.186797266968264,0.9939151176767617,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
4,11,1.4409013328196028,0.9014035650355554,4,30.76923076923077,2,15.384615384615385,2,15.384615384615385
5,12,0.7636989891084843,0.5586331288940702,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
6,12,1.0653973163405948,1.2181556397394016,4,30.76923076923077,1,7.6923076923076925,0,0.0
7,12,1.401606354220393,1.149858264952958,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
8,12,0.9224882453619824,0.8575419649893443,3,23.076923076923077,1,7.6923076923076925,0,0.0
9,11,0.8033739005798451,0.901891659449685,0,0.0,0,0.0,0,0.0
10,11,0.42205012959020377,0.38177700266866427,0,0.0,0,0.0,0,0.0
11,11,0.7900774384749838,0.7046469743296615,1,8.333333333333332,0,0.0,0,0.0
12,11,0.7689867243175161,0.6311313364914768,2,16.666666666666664,1,8.333333333333332,0,0.0
13,11,0.8959641790815446,0.7001468923832688,3,25.0,1,8.333333333333332,1,8.333333333333332
14,11,1.326785555050796,0.6811692203754437,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
15,11,0.6607417587176971,0.6345567438901648,2,16.666666666666664,0,0.0,0,0.0
