Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,11.0,10.0,True
3,15.0,14.0,13.0,True
4,3.0,5.0,14.0,True
5,6.0,7.0,5.0,True
6,3.0,4.0,13.0,True
7,8.0,14.0,4.0,True
8,14.0,12.0,9.0,True
9,13.0,12.0,8.0,True
10,6.0,4.0,13.0,True
11,8.0,1.0,3.0,True
12,3.0,1.0,4.0,True
13,7.0,4.0,8.0,True
