Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,15.0,12.0,True
3,13.0,2.0,3.0,True
4,8.0,12.0,9.0,True
5,11.0,14.0,8.0,True
6,13.0,5.0,2.0,True
7,1.0,7.0,3.0,True
8,11.0,14.0,7.0,True
9,6.0,2.0,8.0,True
10,2.0,3.0,5.0,True
11,14.0,8.0,13.0,True
12,1.0,13.0,4.0,True
13,2.0,3.0,4.0,True
