Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,13.0,10.0,True
3,15.0,3.0,2.0,True
4,8.0,5.0,9.0,True
5,10.0,14.0,8.0,True
6,7.0,13.0,4.0,True
7,1.0,5.0,13.0,True
8,1.0,11.0,5.0,True
9,3.0,11.0,12.0,True
10,15.0,12.0,9.0,True
11,2.0,14.0,1.0,True
12,5.0,3.0,4.0,True
13,2.0,4.0,5.0,True
