day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,59.90941754040206
2,10,2,20.0,116.72215075998051
3,10,5,50.0,91.99299742300843
4,10,4,40.0,58.02198681032284
5,11,3,27.27272727272727,24.17504826752472
6,11,6,54.54545454545454,110.16760190109405
7,11,5,45.45454545454545,51.33169877848892
8,11,2,18.181818181818183,82.43420476565583
9,11,3,27.27272727272727,57.18582207867963
10,11,5,45.45454545454545,58.2438376274536
11,11,6,54.54545454545454,75.3237361288166
12,11,7,63.63636363636363,30.788601870907364
13,11,3,27.27272727272727,82.21210091807721
14,11,3,27.27272727272727,30.149333346847968
15,11,2,18.181818181818183,42.97993520633389
