day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,43.99804423244128
2,10,6,60.0,28.26670499523716
3,10,4,40.0,38.223523546981184
4,10,4,40.0,244.13001478606247
5,11,3,27.27272727272727,76.82827247798456
6,11,4,36.36363636363637,87.46802961574875
7,11,4,36.36363636363637,131.75408313035862
8,11,4,36.36363636363637,39.157511368008834
9,11,5,45.45454545454545,57.764352601352165
10,11,3,27.27272727272727,64.27336792219262
11,11,4,36.36363636363637,141.63772435964196
12,11,4,36.36363636363637,34.84015323025099
13,11,5,45.45454545454545,87.13625998096424
14,11,5,45.45454545454545,116.73825959292773
15,11,3,27.27272727272727,92.40274306059784
