Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,8.0,9.0,True
3,7.0,5.0,15.0,True
4,14.0,13.0,15.0,True
5,14.0,13.0,7.0,True
6,10.0,11.0,9.0,True
7,14.0,15.0,7.0,True
8,2.0,1.0,3.0,True
9,5.0,9.0,10.0,True
10,9.0,7.0,3.0,True
11,1.0,11.0,5.0,True
12,4.0,5.0,10.0,True
13,12.0,13.0,7.0,True
14,1.0,2.0,3.0,True
