Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,11.0,15.0,True
3,15.0,10.0,12.0,True
4,13.0,12.0,11.0,True
5,1.0,4.0,10.0,True
6,14.0,11.0,12.0,True
7,4.0,2.0,5.0,True
8,1.0,6.0,7.0,True
9,4.0,6.0,12.0,True
10,13.0,10.0,11.0,True
11,3.0,2.0,15.0,True
12,5.0,6.0,4.0,True
13,2.0,1.0,8.0,True
