Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,7.0,13.0,True
3,10.0,3.0,1.0,True
4,14.0,7.0,13.0,True
5,2.0,14.0,10.0,True
6,10.0,4.0,14.0,True
7,4.0,10.0,9.0,True
8,3.0,6.0,4.0,True
9,13.0,14.0,6.0,True
10,13.0,2.0,10.0,True
11,3.0,15.0,10.0,True
12,12.0,14.0,13.0,True
13,3.0,7.0,6.0,True
