day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,68.85214280969322
2,10,6,60.0,32.033402101002956
3,10,8,80.0,23.496909286966737
4,10,6,60.0,19.386187669665773
5,11,2,18.181818181818183,52.77821318060481
6,11,7,63.63636363636363,27.373666482333096
7,11,6,54.54545454545454,64.35101603853813
8,11,4,36.36363636363637,82.95013872850076
9,11,3,27.27272727272727,10.080499173777499
10,11,2,18.181818181818183,61.35347971886415
11,11,5,45.45454545454545,35.61169587516654
12,11,5,45.45454545454545,29.883177706075696
13,11,3,27.27272727272727,82.05914087508512
14,11,8,72.72727272727273,49.19934235324105
15,11,2,18.181818181818183,19.357268999656085
