DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9234741805775882,0.7128652874935572,3,23.076923076923077,1,7.6923076923076925,0,0.0
2,11,1.1039018318163685,1.055897382791685,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
3,11,1.095932279252681,1.1155135271122947,4,30.76923076923077,1,7.6923076923076925,0,0.0
4,11,0.8266670901674498,0.7569880235039784,1,7.6923076923076925,0,0.0,0,0.0
5,12,0.9823703034480119,0.8510631182734457,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
6,12,0.8599879479941519,0.8082181413539584,2,15.384615384615385,1,7.6923076923076925,0,0.0
7,11,1.1300198206551701,0.8455182447488955,3,25.0,2,16.666666666666664,1,8.333333333333332
8,11,0.8008787575294041,0.7184250499500766,1,8.333333333333332,0,0.0,0,0.0
9,11,0.8016545799439282,0.68538615307388,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
10,11,1.101206849500859,0.7561317979841545,4,33.33333333333333,2,16.666666666666664,1,8.333333333333332
11,11,1.1264111009756455,1.0749376443086538,5,41.66666666666667,4,33.33333333333333,1,8.333333333333332
12,11,1.1332856070153356,0.869952160038898,3,25.0,3,25.0,2,16.666666666666664
13,11,1.2543902570788192,1.0326620209726374,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
14,11,1.389051006769866,1.0420275889335313,5,41.66666666666667,3,25.0,1,8.333333333333332
15,11,1.2872770674084608,0.9184173988229077,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
