day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,31.598902555293375
2,10,4,40.0,65.30828730947916
3,10,4,40.0,82.99888932069432
4,10,4,40.0,21.05939042055785
5,11,3,27.27272727272727,74.89816015673739
6,11,3,27.27272727272727,19.874297001896743
7,11,3,27.27272727272727,131.79769727250527
8,11,4,36.36363636363637,73.2459348711614
9,11,1,9.090909090909092,198.1945377441106
10,11,3,27.27272727272727,72.06065312283141
11,11,6,54.54545454545454,84.44280003058817
12,11,2,18.181818181818183,118.94436025103673
13,11,3,27.27272727272727,70.12129519698327
14,11,3,27.27272727272727,51.37563903759764
15,11,7,63.63636363636363,140.66374148755565
