phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.10274503100675982,0.7062387876991615,طبيعي,High
future_forecast,2,10,0.0987489582182305,0.7939667678713288,طبيعي,Medium
future_forecast,3,11,0.11845245820189201,0.6163883598451412,طبيعي,Medium
future_forecast,4,12,0.09410808906903852,0.8178682226003816,طبيعي,Medium
future_forecast,5,13,0.09383993778117078,1.228277008814014,طبيعي,Medium
future_forecast,6,14,0.08593751246071231,1.407532372144753,طبيعي,Low
future_forecast,7,15,0.10064899225335773,1.2948250422311833,طبيعي,Low
future_forecast,8,1,0.1112213873383929,0.9763908153434891,طبيعي,Low
future_forecast,9,2,0.09201508097866402,1.5083187632933381,طبيعي,Low
future_forecast,10,3,0.09062901746022406,1.0968176489338928,طبيعي,Low
