day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,68.0876473130014
2,10,7,70.0,47.66898275866862
3,10,6,60.0,69.08360862126835
4,10,5,50.0,51.599319453718294
5,11,4,36.36363636363637,45.00124407994639
6,11,6,54.54545454545454,109.1685460024055
7,11,3,27.27272727272727,99.87851195208698
8,11,3,27.27272727272727,12.86672817214532
9,11,5,45.45454545454545,23.81445352441158
10,11,5,45.45454545454545,81.63104980566898
11,11,5,45.45454545454545,44.12131722164961
12,11,4,36.36363636363637,63.67213391904592
13,11,3,27.27272727272727,32.02468473114477
14,11,5,45.45454545454545,22.052636322315628
15,11,4,36.36363636363637,14.029099686798995
