Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,14.0,10.0,True
3,13.0,10.0,2.0,True
4,1.0,12.0,13.0,True
5,13.0,14.0,15.0,True
6,3.0,2.0,4.0,True
7,4.0,5.0,13.0,True
8,4.0,1.0,7.0,True
9,7.0,2.0,4.0,True
10,14.0,9.0,13.0,True
11,4.0,2.0,3.0,True
12,5.0,4.0,6.0,True
13,2.0,3.0,1.0,True
