Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,12.0,9.0,True
3,8.0,15.0,7.0,True
4,3.0,7.0,5.0,True
5,2.0,1.0,5.0,True
6,11.0,3.0,14.0,True
7,6.0,4.0,3.0,True
8,10.0,7.0,3.0,True
9,11.0,12.0,13.0,True
10,1.0,14.0,4.0,True
11,8.0,12.0,9.0,True
12,5.0,1.0,3.0,True
13,,,,False
