phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.15617977240426445,0.841079262369783,طبيعي,High
future_forecast,2,10,0.16422661207383812,0.8404486728051827,طبيعي,Medium
future_forecast,3,11,0.07853100625886128,1.204588401837174,طبيعي,Medium
future_forecast,4,12,0.08939472651220473,1.359557781312619,طبيعي,Medium
future_forecast,5,13,0.07332278828933507,1.0970167516896372,طبيعي,Medium
future_forecast,6,14,0.09865582524747096,0.8025051912137144,طبيعي,Low
future_forecast,7,15,0.14902251537329925,0.7031119682017728,طبيعي,Low
future_forecast,8,1,0.16453039480383322,0.8417717806606748,طبيعي,Low
future_forecast,9,2,0.1533751100595687,1.4537821582770485,طبيعي,Low
future_forecast,10,3,0.11274281825076872,1.064701176223639,طبيعي,Low
