day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,36.09556048595549
2,10,3,30.0,76.77617927427413
3,10,4,40.0,35.7691105681734
4,10,2,20.0,47.95484113071751
5,11,6,54.54545454545454,59.629026753383926
6,11,6,54.54545454545454,38.46630215418136
7,11,6,54.54545454545454,85.54794312717927
8,11,3,27.27272727272727,95.12202383614975
9,11,3,27.27272727272727,45.782712513956746
10,11,4,36.36363636363637,70.84982996086605
11,11,6,54.54545454545454,70.18783526883304
12,11,2,18.181818181818183,8.21803138842131
13,11,3,27.27272727272727,24.094691276440543
14,11,3,27.27272727272727,26.25628295663763
15,11,4,36.36363636363637,71.26883060131684
