day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,3,33.33333333333333,88.87625753311329
2,9,2,22.22222222222222,305.85304394220157
3,9,3,33.33333333333333,122.15723057511958
4,9,3,33.33333333333333,141.0959437657502
5,10,5,50.0,142.12267057379538
6,10,2,20.0,106.2682897735411
7,10,2,20.0,23.60268747103793
8,10,3,30.0,20.128567893599335
9,10,1,10.0,716.4506531575986
10,10,2,20.0,178.25576314821132
11,10,4,40.0,311.1501045141385
12,10,3,30.0,339.17985298839494
13,10,4,40.0,338.28716360988267
14,10,3,30.0,42.99474867607257
15,10,4,40.0,171.9402775418237
