Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,10.0,12.0,True
3,11.0,12.0,13.0,True
4,1.0,4.0,2.0,True
5,13.0,7.0,2.0,True
6,9.0,11.0,1.0,True
7,14.0,15.0,9.0,True
8,14.0,1.0,7.0,True
9,3.0,7.0,4.0,True
10,8.0,7.0,15.0,True
11,11.0,3.0,1.0,True
12,13.0,8.0,6.0,True
13,3.0,1.0,2.0,True
