phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.2518156525880074,0.8941911465289295,طبيعي,High
future_forecast,2,11,0.2801577124459119,1.5933270475361754,طبيعي,Medium
future_forecast,3,12,0.2588692322210197,1.2025047255371435,طبيعي,Medium
future_forecast,4,13,0.2397419987039182,1.6799304073151844,طبيعي,Medium
future_forecast,5,14,0.18526834827510455,0.9139742363867686,طبيعي,Medium
future_forecast,6,15,0.14579511695141623,0.9135399430126191,طبيعي,Low
future_forecast,7,1,0.11084063830376907,0.5172665811071564,طبيعي,Low
future_forecast,8,2,0.08733766469362238,0.47655347663298286,طبيعي,Low
future_forecast,9,3,0.07671032284001715,1.0106237938223055,طبيعي,Low
future_forecast,10,4,0.0727467486020035,0.7379916725116309,طبيعي,Low
