DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,5,0.8854248337906909,0.08240626287597858,1,14.285714285714285,1,14.285714285714285,1,14.285714285714285
2,5,0.8573793900174561,0.4060171745264825,1,14.285714285714285,1,14.285714285714285,1,14.285714285714285
3,4,0.9101651307606199,0.4072271501805342,1,16.666666666666664,1,16.666666666666664,1,16.666666666666664
4,4,0.4136211741970033,0.20664857546057214,0,0.0,0,0.0,0,0.0
5,5,0.2538508866596335,0.2693847834000728,0,0.0,0,0.0,0,0.0
6,5,1.6354075832139696,0.7590361445783133,2,33.33333333333333,2,33.33333333333333,2,33.33333333333333
7,5,0.6826397068014788,0.6090493917181564,1,16.666666666666664,1,16.666666666666664,0,0.0
8,5,1.1101059926198473,1.0171853228053878,2,33.33333333333333,2,33.33333333333333,1,16.666666666666664
9,5,0.9490483720746061,0.44762344254730047,2,33.33333333333333,2,33.33333333333333,1,16.666666666666664
10,5,1.8031591264069404,0.2645935624659029,1,16.666666666666664,1,16.666666666666664,1,16.666666666666664
11,5,0.5002927633698709,0.14871468026343743,1,16.666666666666664,0,0.0,0,0.0
12,5,3.7382525494630334,0.331511839708561,1,16.666666666666664,1,16.666666666666664,1,16.666666666666664
13,5,1.1251211391759193,0.4707740242002604,1,16.666666666666664,1,16.666666666666664,1,16.666666666666664
14,5,0.485169438133357,0.12558401537492958,1,16.666666666666664,1,16.666666666666664,0,0.0
15,5,0.3134330380691316,0.32411820781696854,0,0.0,0,0.0,0,0.0
