day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,94.62336972542091
2,10,1,10.0,62.69926235605314
3,10,5,50.0,119.24524565728693
4,10,4,40.0,57.49314571546991
5,11,2,18.181818181818183,9.29947312266659
6,11,5,45.45454545454545,23.935170233953585
7,11,5,45.45454545454545,33.24546098631363
8,11,5,45.45454545454545,84.07993645459878
9,11,3,27.27272727272727,29.61660435796262
10,11,4,36.36363636363637,85.35267361333774
11,11,3,27.27272727272727,71.01153216745463
12,11,2,18.181818181818183,107.61924827111544
13,11,3,27.27272727272727,124.29208539091935
14,11,5,45.45454545454545,31.168930314571877
15,11,3,27.27272727272727,27.141669134670973
