phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.06493202436197944,1.0474385606637562,طبيعي,High
future_forecast,2,10,0.09254931334568418,0.8795263784575945,طبيعي,Medium
future_forecast,3,11,0.06254580704572994,1.2916162925388381,طبيعي,Medium
future_forecast,4,12,0.10460233972832934,0.8735965021620614,طبيعي,Medium
future_forecast,5,13,0.07391400201795427,1.219185148240568,طبيعي,Medium
future_forecast,6,14,0.06828503409010078,1.280402936756518,طبيعي,Low
future_forecast,7,15,0.10919986454805578,0.9258347080409067,طبيعي,Low
future_forecast,8,1,0.09034553599162448,1.103452615779541,طبيعي,Low
future_forecast,9,2,0.10312615343224613,0.9392386408881475,طبيعي,Low
future_forecast,10,3,0.10325091583131153,0.8589348153799651,طبيعي,Low
