Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,11.0,9.0,True
3,4.0,13.0,8.0,True
4,5.0,11.0,1.0,True
5,6.0,7.0,4.0,True
6,5.0,3.0,11.0,True
7,6.0,13.0,11.0,True
8,12.0,1.0,15.0,True
9,10.0,6.0,2.0,True
10,15.0,14.0,11.0,True
11,7.0,8.0,6.0,True
12,4.0,5.0,6.0,True
13,1.0,2.0,3.0,True
