DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.7323114335478174,0.7104204245872069,1,7.6923076923076925,1,7.6923076923076925,0,0.0
2,11,1.4105718074116773,1.1140545826295671,5,38.46153846153847,3,23.076923076923077,3,23.076923076923077
3,11,0.8568009417529049,0.700080147620734,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
4,11,0.8042794202686964,0.6352488859115136,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
5,12,0.6648386197196413,0.46393345455321255,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
6,12,1.2685555202319498,0.44068980467160807,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
7,12,1.1358633259919737,0.3993246714495058,4,30.76923076923077,4,30.76923076923077,3,23.076923076923077
8,11,1.8054158200261208,1.5385451777753614,7,58.333333333333336,6,50.0,3,25.0
9,11,1.0537278785288604,0.896175484457578,4,33.33333333333333,3,25.0,2,16.666666666666664
10,11,1.8110149829694435,1.1859881886578756,5,41.66666666666667,5,41.66666666666667,3,25.0
11,11,0.9879914843442534,0.5794010486092598,3,25.0,2,16.666666666666664,1,8.333333333333332
12,11,1.360450899148498,0.6012847965738758,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
13,11,1.1747854231548391,0.5694502146517103,3,25.0,3,25.0,3,25.0
14,11,0.5654244374200462,0.3135076384276312,2,16.666666666666664,2,16.666666666666664,0,0.0
15,11,0.9378982195805444,0.4389698193049442,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
