Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,13.0,10.0,True
3,7.0,2.0,1.0,True
4,5.0,11.0,12.0,True
5,13.0,2.0,3.0,True
6,3.0,8.0,1.0,True
7,14.0,9.0,11.0,True
8,14.0,1.0,7.0,True
9,7.0,1.0,2.0,True
10,8.0,13.0,2.0,True
11,9.0,2.0,1.0,True
12,6.0,2.0,4.0,True
13,2.0,4.0,1.0,True
