Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,8.0,14.0,7.0,True
3,8.0,14.0,13.0,True
4,5.0,15.0,7.0,True
5,4.0,7.0,6.0,True
6,15.0,4.0,8.0,True
7,2.0,3.0,4.0,True
8,8.0,10.0,9.0,True
9,10.0,5.0,12.0,True
10,15.0,2.0,14.0,True
11,7.0,6.0,8.0,True
12,3.0,4.0,13.0,True
13,1.0,3.0,2.0,True
