day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,181.98837118180973
2,10,3,30.0,288.63281617752443
3,10,2,20.0,79.00288332975086
4,10,0,0.0,0.0
5,11,2,18.181818181818183,24.462629696629445
6,11,5,45.45454545454545,216.5659899332598
7,11,5,45.45454545454545,156.10263905614832
8,11,6,54.54545454545454,245.1811332561672
9,11,5,45.45454545454545,651.1838851835107
10,11,0,0.0,0.0
11,11,2,18.181818181818183,116.80369857607648
12,11,3,27.27272727272727,266.32768265807135
13,11,2,18.181818181818183,210.17378547845627
14,11,2,18.181818181818183,86.05816786004281
15,11,3,27.27272727272727,335.13920691616545
