Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,15.0,10.0,True
3,1.0,15.0,11.0,True
4,9.0,6.0,11.0,True
5,5.0,8.0,2.0,True
6,3.0,6.0,15.0,True
7,11.0,1.0,12.0,True
8,1.0,6.0,14.0,True
9,8.0,9.0,10.0,True
10,8.0,15.0,9.0,True
11,15.0,11.0,10.0,True
12,5.0,7.0,4.0,True
13,7.0,8.0,3.0,True
