Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,10.0,8.0,True
3,15.0,14.0,12.0,True
4,2.0,3.0,1.0,True
5,14.0,13.0,1.0,True
6,6.0,9.0,10.0,True
7,4.0,5.0,1.0,True
8,11.0,12.0,2.0,True
9,11.0,13.0,12.0,True
10,9.0,6.0,8.0,True
11,1.0,13.0,2.0,True
12,6.0,1.0,3.0,True
13,,,,False
